column,tau,dimension,homology_dimension,birth,death,persistence,is_infinite,embedding_points_original,embedding_points_used,max_points_limit
Lab1_G1_N3,3,4,2,1.1498615741729736,1.2266016006469727,0.07674002647399902,False,1430,400,400
Lab1_G1_N3,3,4,2,1.1498615741729736,1.188850998878479,0.03898942470550537,False,1430,400,400
Lab1_G1_N3,3,4,2,1.1298624277114868,1.1498615741729736,0.019999146461486816,False,1430,400,400
Lab1_G1_N3,3,4,2,1.1298624277114868,1.1498615741729736,0.019999146461486816,False,1430,400,400
Lab1_G1_N3,3,4,2,1.1298624277114868,1.1498615741729736,0.019999146461486816,False,1430,400,400
Lab1_G1_N3,3,4,2,1.1298624277114868,1.3837932348251343,0.25393080711364746,False,1430,400,400
Lab1_G1_N3,3,4,2,1.109502911567688,1.1298624277114868,0.020359516143798828,False,1430,400,400
Lab1_G1_N3,3,4,2,1.109502911567688,1.2450478076934814,0.13554489612579346,False,1430,400,400
Lab1_G1_N3,3,4,2,1.109502911567688,1.2266016006469727,0.11709868907928467,False,1430,400,400
Lab1_G1_N3,3,4,2,1.109502911567688,1.2266016006469727,0.11709868907928467,False,1430,400,400
Lab1_G1_N3,3,4,2,1.109502911567688,1.2266016006469727,0.11709868907928467,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0887627601623535,1.109502911567688,0.020740151405334473,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0887627601623535,1.1695187091827393,0.08075594902038574,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0887627601623535,1.2811435461044312,0.19238078594207764,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0887627601623535,1.109502911567688,0.020740151405334473,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0887627601623535,1.109502911567688,0.020740151405334473,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0460493564605713,1.0676196813583374,0.021570324897766113,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0460493564605713,1.0887627601623535,0.04271340370178223,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0240248441696167,1.0460493564605713,0.02202451229095459,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0240248441696167,1.0676196813583374,0.0435948371887207,False,1430,400,400
Lab1_G1_N3,3,4,2,1.0015159845352173,1.0240248441696167,0.022508859634399414,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9784895777702332,1.0460493564605713,0.06755977869033813,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9549080729484558,1.0676196813583374,0.11271160840988159,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9307292699813843,1.0240248441696167,0.09329557418823242,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9307292699813843,1.0015159845352173,0.07078671455383301,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9307292699813843,1.0015159845352173,0.07078671455383301,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9059053063392639,1.0015159845352173,0.09561067819595337,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9059053063392639,0.9307292699813843,0.02482396364212036,False,1430,400,400
Lab1_G1_N3,3,4,2,0.9059053063392639,0.9307292699813843,0.02482396364212036,False,1430,400,400
Lab1_G1_N3,3,4,2,0.88038170337677,0.9059053063392639,0.025523602962493896,False,1430,400,400
Lab1_G1_N3,3,4,2,0.826974630355835,0.8540957570075989,0.027121126651763916,False,1430,400,400
Lab1_G1_N3,3,4,2,0.7989333868026733,0.826974630355835,0.02804124355316162,False,1430,400,400
Lab1_G2_Fн9,3,5,2,2.2624144554138184,2.360117197036743,0.0977027416229248,False,1427,400,400
Lab1_G2_Fн9,3,5,2,2.0161116123199463,2.1251683235168457,0.10905671119689941,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.900808334350586,1.9400043487548828,0.039196014404296875,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.86078679561615,1.900808334350586,0.040021538734436035,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.8198853731155396,1.86078679561615,0.04090142250061035,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.8198853731155396,1.86078679561615,0.04090142250061035,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.7780433893203735,1.8198853731155396,0.041841983795166016,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.7780433893203735,1.86078679561615,0.08274340629577637,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.7351926565170288,1.900808334350586,0.16561567783355713,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.7351926565170288,1.7780433893203735,0.04285073280334473,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.7351926565170288,1.7780433893203735,0.04285073280334473,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6912565231323242,1.8198853731155396,0.12862884998321533,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6912565231323242,1.7351926565170288,0.04393613338470459,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6912565231323242,1.7780433893203735,0.08678686618804932,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6912565231323242,1.9400043487548828,0.2487478256225586,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6912565231323242,1.7780433893203735,0.08678686618804932,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6461483240127563,1.6912565231323242,0.04510819911956787,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6461483240127563,1.6912565231323242,0.04510819911956787,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6461483240127563,1.8198853731155396,0.1737370491027832,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6461483240127563,1.6912565231323242,0.04510819911956787,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.6461483240127563,1.6912565231323242,0.04510819911956787,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5997685194015503,1.6461483240127563,0.046379804611206055,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.6912565231323242,0.13925302028656006,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.5997685194015503,0.04776501655578613,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.6461483240127563,0.09414482116699219,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.6461483240127563,0.09414482116699219,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.7780433893203735,0.22603988647460938,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5520035028457642,1.5997685194015503,0.04776501655578613,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.5520035028457642,0.04928255081176758,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.6461483240127563,0.14342737197875977,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.5520035028457642,0.04928255081176758,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.5997685194015503,0.09704756736755371,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.5520035028457642,0.04928255081176758,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.5027209520339966,1.6461483240127563,0.14342737197875977,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.6461483240127563,0.1943819522857666,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5520035028457642,0.10023713111877441,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5997685194015503,0.14800214767456055,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.4517663717269897,1.5027209520339966,0.050954580307006836,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3989570140838623,1.5520035028457642,0.15304648876190186,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3989570140838623,1.4517663717269897,0.05280935764312744,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3989570140838623,1.5027209520339966,0.10376393795013428,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3989570140838623,1.5027209520339966,0.10376393795013428,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3440744876861572,1.4517663717269897,0.10769188404083252,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.3440744876861572,1.4517663717269897,0.10769188404083252,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.286853313446045,1.3989570140838623,0.11210370063781738,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.3989570140838623,0.1719905138015747,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.3989570140838623,0.1719905138015747,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.286853313446045,0.059886813163757324,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.2269665002822876,1.3440744876861572,0.11710798740386963,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.1640026569366455,1.2269665002822876,0.06296384334564209,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.1640026569366455,1.2269665002822876,0.06296384334564209,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.1640026569366455,1.2269665002822876,0.06296384334564209,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.1640026569366455,1.2269665002822876,0.06296384334564209,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.1640026569366455,0.06657052040100098,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.2269665002822876,0.12953436374664307,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.1640026569366455,0.06657052040100098,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.1640026569366455,0.06657052040100098,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.1640026569366455,0.06657052040100098,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.0974321365356445,1.2269665002822876,0.12953436374664307,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.026553750038147,1.0974321365356445,0.07087838649749756,False,1427,400,400
Lab1_G2_Fн9,3,5,2,1.026553750038147,1.0974321365356445,0.07087838649749756,False,1427,400,400
Lab1_G2_Fн9,3,5,2,0.950404167175293,1.026553750038147,0.076149582862854,False,1427,400,400
Lab1_G2_Fн9,3,5,2,0.950404167175293,1.026553750038147,0.076149582862854,False,1427,400,400
Lab1_G2_Fн9,3,5,2,0.950404167175293,1.026553750038147,0.076149582862854,False,1427,400,400
Lab1_G2_Fн9,3,5,2,0.8675963282585144,0.950404167175293,0.08280783891677856,False,1427,400,400
Lab1_G2_Fc3,3,7,2,2.1116783618927,2.131141185760498,0.01946282386779785,False,1421,400,400
Lab1_G2_Fc3,3,7,2,2.0622177124023438,2.1600067615509033,0.09778904914855957,False,1421,400,400
Lab1_G2_Fc3,3,7,2,2.042097806930542,2.131141185760498,0.08904337882995605,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.9383695125579834,1.9595545530319214,0.02118504047393799,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.9383695125579834,1.9700615406036377,0.0316920280456543,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.8843653202056885,1.8952893018722534,0.010923981666564941,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.8287670612335205,1.9061505794525146,0.07738351821899414,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.8060485124588013,1.8952893018722534,0.08924078941345215,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.794581413269043,1.8400211334228516,0.045439720153808594,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.794581413269043,1.8733776807785034,0.07879626750946045,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.794581413269043,1.8400211334228516,0.045439720153808594,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.794581413269043,1.8512067794799805,0.0566253662109375,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.7830406427383423,1.8287670612335205,0.04572641849517822,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.7830406427383423,1.8060485124588013,0.023007869720458984,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.771424651145935,1.8287670612335205,0.05734241008758545,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.771424651145935,1.8843653202056885,0.11294066905975342,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.7479610443115234,1.8174432516098022,0.06948220729827881,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.7361103296279907,1.8843653202056885,0.14825499057769775,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.712162733078003,1.8287670612335205,0.11660432815551758,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.687875509262085,1.8060485124588013,0.11817300319671631,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.687875509262085,1.7479610443115234,0.06008553504943848,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6755999326705933,1.7241780757904053,0.04857814311981201,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6507748365402222,1.8174432516098022,0.16666841506958008,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.638221263885498,1.6507748365402222,0.012553572654724121,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.638221263885498,1.687875509262085,0.049654245376586914,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6255706548690796,1.712162733078003,0.08659207820892334,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6255706548690796,1.638221263885498,0.012650609016418457,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6255706548690796,1.638221263885498,0.012650609016418457,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.6128209829330444,1.6255706548690796,0.012749671936035156,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5999696254730225,1.6755999326705933,0.0756303071975708,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5999696254730225,1.6128209829330444,0.012851357460021973,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5999696254730225,1.6755999326705933,0.0756303071975708,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5999696254730225,1.6255706548690796,0.02560102939605713,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.587014079093933,1.687875509262085,0.10086143016815186,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.587014079093933,1.5999696254730225,0.012955546379089355,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.587014079093933,1.638221263885498,0.05120718479156494,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.587014079093933,1.5999696254730225,0.012955546379089355,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.587014079093933,1.7000625133514404,0.11304843425750732,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.573952078819275,1.6128209829330444,0.03886890411376953,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.573952078819275,1.6255706548690796,0.05161857604980469,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.573952078819275,1.6755999326705933,0.10164785385131836,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.560780644416809,1.6255706548690796,0.06479001045227051,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.560780644416809,1.6128209829330444,0.05204033851623535,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.560780644416809,1.573952078819275,0.01317143440246582,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.560780644416809,1.6255706548690796,0.06479001045227051,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.560780644416809,1.573952078819275,0.01317143440246582,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5474971532821655,1.560780644416809,0.013283491134643555,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5474971532821655,1.560780644416809,0.013283491134643555,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5474971532821655,1.560780644416809,0.013283491134643555,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.534098744392395,1.587014079093933,0.052915334701538086,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.534098744392395,1.573952078819275,0.03985333442687988,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.534098744392395,1.560780644416809,0.026681900024414062,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.5999696254730225,0.07938742637634277,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.573952078819275,0.053369879722595215,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.573952078819275,0.053369879722595215,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.573952078819275,0.053369879722595215,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.573952078819275,0.053369879722595215,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.560780644416809,0.040198445320129395,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5205821990966797,1.638221263885498,0.11763906478881836,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.587014079093933,0.0800696611404419,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.534098744392395,0.02715432643890381,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.560780644416809,0.05383622646331787,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.7000625133514404,0.19311809539794922,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.560780644416809,0.05383622646331787,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.5069444179534912,1.587014079093933,0.0800696611404419,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.638221263885498,0.14503920078277588,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.5069444179534912,0.013762354850769043,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.5069444179534912,0.013762354850769043,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.573952078819275,0.08077001571655273,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.5069444179534912,0.013762354850769043,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.7000625133514404,0.20688045024871826,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.6128209829330444,0.11963891983032227,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4931820631027222,1.560780644416809,0.06759858131408691,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4792916774749756,1.5069444179534912,0.027652740478515625,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4792916774749756,1.534098744392395,0.054807066917419434,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4792916774749756,1.5474971532821655,0.06820547580718994,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4792916774749756,1.573952078819275,0.09466040134429932,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.465269684791565,1.4792916774749756,0.014021992683410645,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.465269684791565,1.5474971532821655,0.08222746849060059,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.465269684791565,1.587014079093933,0.12174439430236816,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.465269684791565,1.4792916774749756,0.014021992683410645,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.5205821990966797,0.06947004795074463,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.4792916774749756,0.028179526329040527,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.465269684791565,0.014157533645629883,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.5999696254730225,0.1488574743270874,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.4931820631027222,0.04206991195678711,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.451112151145935,1.4931820631027222,0.04206991195678711,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4368151426315308,1.465269684791565,0.02845454216003418,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4368151426315308,1.451112151145935,0.014297008514404297,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4223743677139282,1.5069444179534912,0.08457005023956299,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4223743677139282,1.4368151426315308,0.014440774917602539,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4223743677139282,1.5205821990966797,0.09820783138275146,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4223743677139282,1.4792916774749756,0.05691730976104736,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4077855348587036,1.465269684791565,0.05748414993286133,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4077855348587036,1.4223743677139282,0.01458883285522461,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.4077855348587036,1.5474971532821655,0.13971161842346191,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.4077855348587036,0.014741659164428711,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.4368151426315308,0.04377126693725586,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.4077855348587036,0.014741659164428711,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.4077855348587036,0.014741659164428711,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.465269684791565,0.07222580909729004,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.393043875694275,1.4792916774749756,0.08624780178070068,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.4368151426315308,0.0586705207824707,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.393043875694275,0.014899253845214844,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.5205821990966797,0.14243757724761963,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.4368151426315308,0.0586705207824707,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.4077855348587036,0.029640913009643555,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.37814462184906,1.393043875694275,0.014899253845214844,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3630825281143188,1.451112151145935,0.08802962303161621,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3630825281143188,1.4368151426315308,0.07373261451721191,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3630825281143188,1.37814462184906,0.015062093734741211,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.451112151145935,0.10326015949249268,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.451112151145935,0.10326015949249268,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.4077855348587036,0.05993354320526123,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.4077855348587036,0.05993354320526123,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.3630825281143188,0.015230536460876465,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.37814462184906,0.030292630195617676,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.3630825281143188,0.015230536460876465,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.3630825281143188,0.015230536460876465,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.37814462184906,0.030292630195617676,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3478519916534424,1.37814462184906,0.030292630195617676,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3324475288391113,1.3478519916534424,0.015404462814331055,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3324475288391113,1.37814462184906,0.04569709300994873,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3324475288391113,1.3630825281143188,0.03063499927520752,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3324475288391113,1.4223743677139282,0.0899268388748169,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.3630825281143188,0.046219706535339355,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.4077855348587036,0.09092271327972412,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.3630825281143188,0.046219706535339355,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.3478519916534424,0.03098917007446289,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.3630825281143188,0.046219706535339355,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3168628215789795,1.37814462184906,0.061281800270080566,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.3010914325714111,1.3324475288391113,0.031356096267700195,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2851264476776123,1.3010914325714111,0.015964984893798828,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.26896071434021,1.393043875694275,0.12408316135406494,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.26896071434021,1.3324475288391113,0.06348681449890137,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.26896071434021,1.3168628215789795,0.04790210723876953,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.26896071434021,1.3010914325714111,0.03213071823120117,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2525863647460938,1.26896071434021,0.01637434959411621,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2525863647460938,1.2851264476776123,0.032540082931518555,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.2525863647460938,0.016591310501098633,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.3168628215789795,0.08086776733398438,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.2851264476776123,0.04913139343261719,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.3010914325714111,0.06509637832641602,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.2525863647460938,0.016591310501098633,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2359950542449951,1.3010914325714111,0.06509637832641602,False,1421,400,400
Lab1_G2_Fc3,3,7,2,1.2191780805587769,1.26896071434021,0.049782633781433105,False,1421,400,400
