TS,Lab1_G1_N3,Lab1_G2_Fн9,Lab1_G2_Fc3,Lab1_G3_Турбина_ГГ,Lab1_G1_N1,Lab1_G1_N2,Lab1_G2_3F2,Lab1_G1_T4ср,Lab1_G3_T606,Lab1_Qtg,Lab1_G1_T607,Lab1_G2_2F2,Lab1_G2_VoГГ,Lab1_G3_T600,Lab1_G4_N1пр,Lab1_Ttg,Lab1_PposleNag,Lab1_TposleNag,Lab1_dev,Lab1_G3_Pc2,Lab1_G3_Коксование,Lab1_TC_Ptgdg,Lab1_dPmg,Lab1_Hpol,Lab1_TdoNag,Lab1_G1_T1,Lab1_G1_T600,Lab1_G1_T638,Lab1_G4_delta_T4PR,Lab1_G4_delta_T4,Lab1_TC_Tm
2022-12-02 18:59:59.999998+00:00,5000,0.19,0.31,0.0,8726,11490,0.6,662.7,0.0,4656,36.1,0.38,8.9,0.0,9238.230000000001,26.6,69.54,46.5,0.324,0.0,0.0,28.14,3.16,0.814,20.6,-16.1,67.1,79.8,12.05,-3.464,83.3
2022-12-02 19:00:59.999998+00:00,4993,0.21000000000000002,0.29000000000000004,0.0,8726,11489,0.59,662.4,0.012293387999999999,4655,36.1,0.31,8.620000000000001,-0.012293387999999999,9238.949999999999,26.6,69.54,46.5,0.317,0.0,0.0,28.14,3.15,0.811,20.6,-16.4,67.0,79.8,11.954000000000002,-3.2640000000000002,83.4
2022-12-02 19:01:59.999999+00:00,5001,0.16,0.35,0.0,8725,11493,0.64,663.1,0.048970356999999985,4650,36.1,0.38,8.98,-0.012090191999999998,9238.459999999995,26.6,69.54,46.6,0.316,0.0,0.0,28.16,3.15,0.814,20.6,-16.0,67.0,79.8,12.034,-3.327,83.4
2022-12-02 19:02:59.999999+00:00,5011,0.19,0.26,0.0,8726,11493,0.63,663.0,0.011280765000000002,4651,36.1,0.4,9.229999999999999,0.000403034,9238.18,26.6,69.54,46.6,0.316,0.0,0.0,28.14,3.16,0.814,20.6,-16.1,67.1,79.8,12.287,-3.093,83.4
2022-12-02 19:04:00+00:00,5003,0.2,0.32,0.0,8728,11496,0.59,663.4,0.035681082,4658,36.1,0.32999999999999996,9.77,0.000396373,9238.349999999999,26.6,69.54,46.5,0.32,0.09834710699999999,0.0,28.14,3.16,0.814,20.6,-15.9,67.1,80.0,12.248,-3.0959999999999996,83.5
2022-12-02 19:04:59.999999+00:00,5003,0.2,0.27,0.0,8734,11503,0.62,664.6,0.035091313000000006,4654,36.1,0.37,8.49,0.00038982099999999994,9237.76,26.6,69.55,46.6,0.316,0.096721535,0.0,28.16,3.15,0.81,20.6,-15.6,67.1,80.0,12.223,-3.08,83.5
2022-12-02 19:05:59.999999+00:00,4998,0.19,0.32999999999999996,0.0,8731,11500,0.62,664.3,0.046804679,4658,36.1,0.4,8.56,0.000383378,9237.62,26.6,69.54,46.6,0.319,-0.003224275,0.0,28.16,3.16,0.811,20.6,-15.6,67.1,80.1,12.026,-2.8559999999999994,83.5
2022-12-02 19:07:00+00:00,4994,0.16,0.38,0.0,8734,11502,0.71,664.2,0.04603104799999999,4651,36.1,0.4,8.780000000000001,0.000377041,9238.44,26.6,69.54,46.5,0.325,-0.003170981,0.0,28.16,3.15,0.81,20.6,-15.6,67.1,80.0,12.206,-2.6319999999999997,83.5
2022-12-02 19:07:59.999999+00:00,5006,0.25,0.29000000000000004,0.0,8734,11503,0.63,664.6,0.09444375799999997,4658,36.1,0.44,9.06,0.012664196999999999,9238.02,26.6,69.54,46.6,0.328,-0.003118568,0.0,28.17,3.15,0.81,20.6,-15.6,67.2,80.1,12.161,-2.7359999999999998,83.6
2022-12-02 19:08:59.999999+00:00,4996,0.14,0.29000000000000004,0.0,8731,11503,0.65,664.4,0.05600253899999999,4651,36.1,0.46,8.950000000000001,0.024748259999999998,9237.61,26.7,69.54,46.6,0.318,-0.003067022,0.0,28.16,3.15,0.811,20.6,-15.6,67.3,80.2,12.481,-2.554,83.6
2022-12-02 19:09:59.999999+00:00,4998,0.1,0.35,0.0,8734,11502,0.69,664.1,0.04278348900000001,4660,36.2,0.46,9.05,0.024339198,9238.51,26.7,69.54,46.6,0.318,-0.003016327,0.0,28.17,3.15,0.8120000000000002,20.6,-15.6,67.3,80.2,12.290999999999999,-2.5789999999999997,83.6
2022-12-02 19:10:59.999999+00:00,5004,0.17,0.36,0.0,8731,11498,0.6599999999999999,664.0,0.042076324,4653,36.2,0.41000000000000003,8.850000000000001,0.023936896999999995,9238.5,26.7,69.54,46.6,0.323,-0.002966471,0.0,28.17,3.16,0.815,20.6,-15.6,67.3,80.2,12.349,-2.5989999999999998,83.7
2022-12-02 19:12:00+00:00,4997,0.21000000000000002,0.3,0.0,8732,11499,0.62,663.7,0.05367423599999999,4656,36.2,0.4,10.950000000000001,0.023541246000000002,9238.66,26.7,69.54,46.6,0.323,-0.0029174379999999996,0.0,28.16,3.16,0.8120000000000002,20.6,-15.7,67.3,80.2,12.449,-2.639,83.7
2022-12-02 19:13:00+00:00,5002,0.18,0.3,0.0,8727,11497,0.59,663.3,0.015906893,4655,36.2,0.42000000000000004,9.57,0.023152133999999994,9239.19,26.6,69.54,46.6,0.321,-0.002869216,0.0,28.16,3.16,0.815,20.7,-16.0,67.3,80.2,12.397,-2.771,83.7
2022-12-02 19:14:00+00:00,5001,0.16,0.33999999999999997,0.0,8722,11494,0.6599999999999999,662.6,0.027937358000000002,4656,36.2,0.38,9.6,0.022769454999999997,9238.969999999996,26.6,69.54,46.6,0.318,-0.002821791,0.0,28.16,3.15,0.811,20.6,-16.3,67.3,80.1,12.416,-3.078,83.7
2022-12-02 19:15:00+00:00,5004,0.11,0.27,0.0,8720,11492,0.64,662.7,0.0028888059999999994,4656,36.2,0.38,9.620000000000001,0.022393099999999996,9239.69,26.6,69.54,46.6,0.319,-0.00277515,0.0,28.18,3.16,0.811,20.6,-16.3,67.3,80.1,12.371,-3.204,83.7
2022-12-02 19:16:00+00:00,5005,0.11,0.36,0.0,8718,11488,0.61,662.0,-0.02174572,4656,36.2,0.42000000000000004,10.21,0.009729578000000001,9238.240000000002,26.5,69.52,46.6,0.323,-0.0027292789999999994,0.0,28.18,3.16,0.811,20.6,-16.7,67.2,80.0,12.343,-3.364,83.7
2022-12-02 19:17:00+00:00,5008,0.09,0.4,0.0,8718,11487,0.5800000000000001,661.7,-0.021386285999999997,4658,36.1,0.43000000000000005,8.739999999999998,0.009568757999999998,9240.369999999999,26.5,69.53,46.5,0.321,-0.002684167,0.0,28.17,3.16,0.815,20.6,-16.5,67.2,80.0,12.04,-3.759,83.7
2022-12-02 19:17:59.999999+00:00,5003,0.18,0.2800000000000001,0.0,8714,11483,0.64,661.5,-0.04561957099999999,4657,36.2,0.39,8.09,-0.002882792,9238.369999999999,26.5,69.52,46.6,0.324,-0.0026398009999999998,0.0,28.18,3.15,0.815,20.6,-16.9,67.1,79.8,12.17,-3.752,83.6
2022-12-02 19:18:59.999999+00:00,5003,0.16,0.29000000000000004,0.0,8710,11480,0.5,660.7,-0.069452305,4654,36.2,0.42000000000000004,9.229999999999999,-0.0028351419999999993,9240.730000000001,26.5,69.51,46.6,0.316,-0.0025961679999999994,0.0,28.17,3.16,0.811,20.6,-17.0,67.1,79.7,12.036,-3.9379999999999997,83.6
2022-12-02 19:20:00+00:00,5002,0.22,0.25,0.0,8712,11479,0.6,660.4,-0.08059772200000001,4656,36.1,0.38,8.9,-0.00278828,9239.34,26.5,69.54,46.6,0.319,-0.0025532559999999994,0.0,28.18,3.16,0.811,20.6,-17.0,67.1,79.7,11.926,-4.156999999999999,83.5
2022-12-02 19:21:00+00:00,4998,0.14,0.25,0.0,8711,11479,0.59,660.7,-0.091558916,4650,36.2,0.37,8.38,-0.015035580999999998,9239.949999999999,26.5,69.52,46.6,0.327,-0.0025110529999999996,0.0,28.2,3.15,0.811,20.6,-16.9,67.0,79.7,11.701,-4.224999999999999,83.5
2022-12-02 19:22:00+00:00,5008,0.1,0.33999999999999997,0.0,8711,11475,0.61,660.2,-0.077752157,4655,36.2,0.4,9.040000000000001,-0.014787059,9238.68,26.5,69.52,46.6,0.32,-0.002469548,0.0,28.17,3.16,0.81,20.6,-17.2,67.0,79.7,12.004,-4.1819999999999995,83.5
2022-12-02 19:23:00+00:00,5003,0.19,0.2800000000000001,0.0,8707,11476,0.55,660.1,-0.064173609,4656,36.2,0.39,9.15,-0.014542644999999998,9239.84,26.5,69.52,46.6,0.321,-0.002428729,0.0,28.18,3.16,0.814,20.6,-17.2,67.0,79.7,11.729,-4.336,83.4
2022-12-02 19:24:00+00:00,5004,0.14,0.31,0.0,8710,11478,0.6,660.8,-0.08769966500000001,4656,36.1,0.39,9.200000000000001,-0.026595658999999997,9237.89,26.5,69.52,46.5,0.319,-0.002388585,0.0,28.2,3.16,0.8120000000000002,20.6,-16.9,66.9,79.6,11.819000000000003,-4.360999999999999,83.4
2022-12-02 19:25:00+00:00,5004,0.15000000000000002,0.25,0.0,8710,11478,0.62,660.8,-0.08625008399999999,4656,36.1,0.37,8.27,-0.013862673,9237.89,26.5,69.52,46.5,0.319,0.09599800300000001,0.0,28.2,3.16,0.8120000000000002,20.6,-16.9,67.0,79.6,11.819000000000003,-4.360999999999999,83.4
2022-12-02 19:25:59.999999+00:00,5002,0.1,0.3,0.0,8716,11478,0.57,660.1,-0.072531074,4657,36.1,0.33999999999999997,9.5,-0.025926926999999992,9239.5,26.5,69.53,46.6,0.32,-0.003935847999999999,0.0,28.17,3.16,0.811,20.6,-17.0,66.9,79.6,11.843,-4.061999999999999,83.3
2022-12-02 19:27:00+00:00,5004,0.1,0.22,0.0,8713,11477,0.61,660.5,-0.07133221400000002,4654,36.1,0.35,9.620000000000001,-0.025498382,9239.949999999999,26.5,69.52,46.6,0.321,-0.003870793,0.0,28.2,3.16,0.811,20.6,-17.0,66.9,79.6,11.742999999999999,-4.203,83.3
2022-12-02 19:28:00+00:00,4996,0.09,0.25,0.0,8708,11476,0.65,660.1,-0.05785978,4646,36.1,0.38,8.780000000000001,-0.012783533,9239.02,26.6,69.51,46.6,0.322,-0.0038068129999999996,0.0,28.17,3.16,0.811,20.6,-17.0,67.0,79.6,11.762,-4.1499999999999995,83.3
2022-12-02 19:28:59.999999+00:00,5009,0.13,0.25,0.0,8710,11474,0.61,659.6,-0.069196809,4647,36.1,0.4,9.47,-0.012572234999999996,9239.4,26.6,69.51,46.6,0.312,-0.0037438900000000006,0.0,28.18,3.16,0.811,20.6,-17.0,67.0,79.7,11.806000000000003,-4.115999999999999,83.3
2022-12-02 19:30:00+00:00,4999,0.11,0.35,0.0,8714,11475,0.62,660.2,-0.055759671,4651,36.1,0.36,9.99,-0.012364429000000001,9238.76,26.6,69.53,46.6,0.325,-0.0036820079999999996,0.0,28.18,3.16,0.811,20.6,-16.9,67.0,79.6,11.709,-4.253,83.3
2022-12-02 19:31:00+00:00,5003,0.12000000000000001,0.35,0.0,8711,11477,0.64,660.1,-0.030251247000000002,4652,36.1,0.36,9.350000000000001,-0.012160059,9238.78,26.5,69.51,46.6,0.326,-0.003621148,0.0,28.2,3.16,0.811,20.6,-17.2,67.0,79.6,11.681000000000001,-4.293,83.3
2022-12-02 19:32:00+00:00,5003,0.1,0.25,0.0,8711,11477,0.63,660.1,-0.06663139199999998,4652,36.1,0.4,8.850000000000001,-0.024252453999999993,9239.04,26.5,69.51,46.6,0.318,-0.003561295,0.0,28.2,3.16,0.81,20.6,-17.0,66.9,79.6,11.8,-4.247,83.3
2022-12-02 19:33:00+00:00,4997,0.12000000000000001,0.16,0.0,8701,11471,0.6,659.4,-0.06553004599999998,4648,36.1,0.32,10.07,-0.023851586999999997,9239.58,26.6,69.52,46.6,0.318,-0.00350243,0.0,28.17,3.15,0.8120000000000002,20.6,-17.3,66.9,79.6,11.824,-4.146999999999999,83.3
2022-12-02 19:34:00+00:00,5007,0.1,0.29000000000000004,0.0,8706,11468,0.6,659.1,-0.076740294,4646,36.1,0.32999999999999996,9.01,-0.023457346,9239.61,26.6,69.51,46.6,0.318,-0.003444539,0.0,28.2,3.16,0.811,20.6,-17.2,66.9,79.6,12.009,-4.355999999999999,83.3
2022-12-02 19:34:59.999999+00:00,4993,0.12000000000000001,0.3,0.0,8709,11476,0.6,659.6,-0.07547185899999999,4647,36.1,0.36,9.89,-0.023069621999999998,9238.61,26.6,69.51,46.5,0.318,-0.003387604,0.0,28.2,3.16,0.8120000000000002,20.6,-17.0,66.9,79.6,11.915000000000001,-4.381,83.3
2022-12-02 19:36:00+00:00,4998,0.08,0.37,0.0,8708,11475,0.59,659.9,-0.025050836999999996,4648,36.1,0.33999999999999997,9.200000000000001,-0.022688305,9238.09,26.6,69.51,46.6,0.323,-0.003331610999999999,0.0,28.18,3.16,0.816,20.6,-17.0,66.9,79.6,11.703000000000001,-4.338,83.3
2022-12-02 19:36:59.999999+00:00,4993,0.09,0.36,0.0,8708,11472,0.6,660.3,-0.049223549999999984,4654,36.1,0.35,9.629999999999999,-0.022313292,9239.27,26.5,69.51,46.6,0.322,-0.0032765429999999994,0.0,28.18,3.15,0.8120000000000002,20.6,-17.4,66.9,79.6,11.79,-4.096,83.3
2022-12-02 19:38:00.000001+00:00,5007,0.1,0.2800000000000001,0.0,8713,11480,0.59,660.8,-0.048409938,4652,36.1,0.36,9.26,-0.021944477,9240.11,26.6,69.5,46.6,0.324,-0.003222385,0.0,28.18,3.16,0.8120000000000002,20.6,-16.9,66.9,79.6,11.869000000000002,-4.101999999999999,83.3
2022-12-02 19:39:00+00:00,4997,0.15000000000000002,0.36,0.0,8723,11490,0.59,662.6,0.0015637799999999999,4654,36.1,0.31,10.030000000000001,-0.021581759,9237.869999999999,26.6,69.51,46.6,0.319,0.09517798499999999,0.0,28.21,3.16,0.811,20.6,-16.3,66.9,79.6,12.16,-4.02,83.3
2022-12-02 19:40:00+00:00,5002,0.16,0.29000000000000004,0.0,8722,11483,0.6,661.6,0.0015379329999999998,4652,36.0,0.38,8.09,-0.021225036,9237.4,26.5,69.51,46.6,0.314,-0.004742312,0.0,28.21,3.16,0.815,20.6,-16.5,66.9,79.7,12.071,-3.5989999999999998,83.3
2022-12-02 19:41:00+00:00,5006,0.12000000000000001,0.23,0.0,8694,11426,0.61,650.9,0.013805901,4596,36.1,0.42000000000000004,8.360000000000001,-0.008580820000000001,9238.9,26.6,69.52,46.6,0.314,-0.004663926999999999,0.0,28.24,3.16,0.815,20.6,-18.0,67.0,79.7,11.495000000000001,-3.562,83.3
2022-12-02 19:41:59.999999+00:00,5008,0.09,0.13,0.229670135,8681,11419,0.6,649.3,-0.06018262600000001,4600,36.1,0.38,9.66,-0.008438988,9239.77,26.6,69.51,46.6,0.322,0.09376027,0.0,28.25,3.16,0.8120000000000002,20.6,-18.4,67.0,79.5,10.367000000000003,-2.657,83.3
2022-12-02 19:43:00+00:00,4998,0.09,0.17,0.3365010479999999,8673,11406,0.6,646.9,-0.120654814,4590,36.1,0.32999999999999996,9.850000000000001,-0.008299500999999999,9235.41,26.6,69.51,46.6,0.318,-0.0061365939999999996,0.0,28.25,3.15,0.8120000000000002,20.6,-18.9,67.0,79.4,10.176,-3.569,83.2
2022-12-02 19:44:00+00:00,4996,0.12000000000000001,0.16,0.33002125799999993,8674,11402,0.48000000000000004,646.7,-0.14324729700000005,4585,36.1,0.32999999999999996,10.41,-0.008162319,9236.11,26.6,69.5,46.6,0.318,-0.006035163,0.0,28.22,3.16,0.811,20.6,-18.8,67.0,79.3,9.314,-4.160999999999999,83.1
2022-12-02 19:44:59.999999+00:00,5000,0.12000000000000001,0.15000000000000002,0.323683531,8674,11401,0.56,646.4,-0.19005312699999996,4579,36.1,0.29000000000000004,9.290000000000001,-0.008027405000000001,9233.9,26.6,69.5,46.6,0.319,-0.005935408,0.0,28.22,3.16,0.8120000000000002,20.6,-19.0,67.0,79.2,9.042,-4.335,83.0
2022-12-02 19:45:59.999999+00:00,5004,0.09,0.15000000000000002,0.255240371,8664,11389,0.52,645.1,-0.186911753,4580,36.1,0.3,9.75,-0.007894719999999997,9235.29,26.6,69.49,46.6,0.32,-0.005837301999999999,0.0,28.22,3.16,0.811,20.6,-19.6,67.0,79.2,8.844000000000001,-4.452,83.0
2022-12-02 19:47:00+00:00,5009,0.07,0.1,0.31738378700000003,8658,11384,0.48000000000000004,643.9,-0.196115691,4575,36.1,0.31,9.15,-0.007764229,9235.26,26.6,69.5,46.5,0.323,0.09260629,0.0,28.22,3.16,0.815,20.6,-19.9,67.0,79.1,8.747000000000002,-4.849,82.9
2022-12-02 19:48:00+00:00,4995,0.12000000000000001,0.12000000000000001,0.26367241900000005,8652,11376,0.56,642.9,-0.21746088600000002,4575,36.1,0.32999999999999996,9.48,-0.019929282999999996,9235.5,26.6,69.5,46.6,0.317,-0.0072715,0.0,28.22,3.15,0.81,20.6,-20.5,66.9,79.1,8.572000000000001,-5.192999999999999,82.8
2022-12-02 19:49:00+00:00,5001,0.09,0.19,0.24923634700000005,8644,11372,0.5800000000000001,642.1,-0.22615987899999998,4576,36.1,0.39,8.84,-0.031893262,9236.99,26.7,69.49,46.6,0.319,-0.007151309999999999,0.0,28.21,3.15,0.815,20.6,-20.7,66.8,79.0,8.412,-5.64,82.8
2022-12-02 19:50:00+00:00,5003,0.09,0.14,0.220869191,8646,11372,0.47000000000000003,642.3,-0.2593018650000001,4581,36.1,0.3,9.960000000000003,-0.03136610099999999,9234.7,26.7,69.49,46.6,0.32,-0.007033105999999999,0.0,28.21,3.16,0.811,20.6,-20.6,66.8,78.9,8.643999999999998,-5.825999999999999,82.7
2022-12-02 19:50:59.999999+00:00,5004,0.09,0.12000000000000001,0.0,8647,11372,0.57,642.5,-0.2550158840000001,4574,36.1,0.39,10.19,-0.04314104099999998,9233.730000000001,26.7,69.48,46.6,0.32,-0.006916857,0.0,28.21,3.15,0.8120000000000002,20.6,-20.6,66.7,78.9,8.626999999999999,-5.735,82.6
2022-12-02 19:52:00+00:00,4999,0.09,0.17,0.0,8647,11374,0.47000000000000003,642.1,-0.27538752200000005,4573,36.1,0.35,10.28,-0.054721354,9234.15,26.7,69.48,46.6,0.317,-0.006802528999999999,0.0,28.21,3.16,0.811,20.6,-20.5,66.6,78.9,8.479000000000001,-5.724999999999999,82.6
2022-12-02 19:53:00+00:00,5000,0.12000000000000001,0.2,0.0,8645,11377,0.49,642.7,-0.283129051,4580,36.1,0.35,10.139999999999999,-0.053816869,9233.92,26.7,69.5,46.6,0.321,0.09165701700000001,0.0,28.2,3.16,0.811,20.6,-20.5,66.6,79.0,8.772,-5.469,82.4
2022-12-02 19:53:59.999999+00:00,5001,0.08,0.13,0.0,8648,11375,0.5,642.9,-0.22927567799999998,4581,36.1,0.43000000000000005,8.52,-0.05292733399999999,9235.0,26.7,69.5,46.6,0.321,-0.008205082,0.0,28.21,3.16,0.8120000000000002,20.6,-20.5,66.6,79.0,9.143999999999998,-5.181,82.4
2022-12-02 19:54:59.999999+00:00,4992,0.1,0.12000000000000001,0.0,8649,11382,0.49,643.8,-0.20089922,4579,36.1,0.38,9.89,-0.052052502,9234.730000000001,26.7,69.49,46.6,0.318,0.09027764699999999,0.0,28.2,3.16,0.811,20.6,-20.2,66.6,79.0,9.392000000000001,-5.075,82.4
2022-12-02 19:56:00+00:00,5001,0.11,0.15000000000000002,0.0,8654,11380,0.45,643.8,-0.17299179500000003,4587,36.0,0.38,8.81,-0.05119213,9233.48,26.8,69.49,46.6,0.324,-0.009561653000000002,0.0,28.22,3.16,0.811,20.6,-20.1,66.6,79.0,9.525,-4.797,82.4
2022-12-02 19:57:00+00:00,4999,0.08,0.17,0.0,8651,11382,0.48000000000000004,643.9,-0.14554565000000003,4579,36.0,0.41000000000000003,9.59,-0.050345978999999985,9234.98,26.8,69.47,46.6,0.324,0.08894349800000001,0.0,28.22,3.15,0.811,20.6,-20.2,66.6,79.1,9.475000000000001,-4.693999999999999,82.4
2022-12-02 19:57:59.999999+00:00,4998,0.13,0.17,0.0,8651,11379,0.51,643.5,-0.15543332500000004,4584,36.0,0.45,9.860000000000001,-0.04951381400000001,9234.11,26.8,69.48,46.6,0.321,0.08747335699999997,0.0,28.21,3.16,0.811,20.6,-20.3,66.6,79.1,9.677000000000001,-4.679,82.4
2022-12-02 19:59:00+00:00,5002,0.1,0.15000000000000002,0.0,8655,11381,0.48000000000000004,643.6,-0.152864179,4586,36.0,0.41000000000000003,9.71,-0.04869540399999999,9234.79,26.8,69.48,46.6,0.32,0.08602751700000001,0.0,28.24,3.16,0.811,20.6,-20.3,66.6,79.1,9.738999999999999,-4.566999999999999,82.4
2022-12-02 20:00:00+00:00,5000,0.14,0.15000000000000002,0.0,8650,11379,0.47000000000000003,643.4,-0.174924275,4585,36.1,0.43000000000000005,8.71,-0.047890522000000005,9234.84,26.8,69.47,46.6,0.322,0.084605574,0.0,28.2,3.16,0.8120000000000002,20.7,-20.3,66.6,79.1,9.867000000000003,-4.512,82.4
2022-12-02 20:01:00+00:00,4998,0.09,0.14,0.0,8654,11384,0.51,644.3,-0.172032965,4581,36.1,0.42000000000000004,9.51,-0.034805553999999995,9235.28,26.8,69.49,46.6,0.325,0.083207135,0.0,28.24,3.16,0.811,20.6,-20.2,66.7,79.1,9.973,-4.610999999999999,82.4
2022-12-02 20:02:00+00:00,4992,0.09,0.11,0.0,8655,11381,0.52,643.8,-0.169189445,4584,36.1,0.39,8.129999999999999,-0.046523643999999996,9233.53,26.8,69.47,46.6,0.322,0.08183181099999999,0.0,28.25,3.16,0.811,20.6,-20.3,66.6,79.2,9.960000000000003,-4.536,82.4
2022-12-02 20:02:59.999999+00:00,4996,0.12000000000000001,0.19,0.0,8655,11386,0.53,644.3,-0.15409953700000004,4585,36.1,0.4,9.26,-0.045754658,9235.11,26.8,69.49,46.6,0.322,0.08047921899999996,0.0,28.22,3.16,0.8120000000000002,20.6,-20.0,66.6,79.2,9.658000000000001,-4.636,82.4
2022-12-02 20:03:59.999999+00:00,5001,0.11,0.16,0.0,8650,11377,0.5,643.3,-0.176139214,4583,36.1,0.41000000000000003,9.11,-0.032704995,9235.469999999996,26.8,69.47,46.6,0.315,0.079148984,0.0,28.24,3.15,0.8120000000000002,20.6,-20.5,66.7,79.2,9.668000000000001,-4.498,82.4
2022-12-02 20:05:00+00:00,4998,0.1,0.1,0.0,8652,11380,0.43000000000000005,643.5,-0.173227822,4583,36.1,0.46,10.18,-0.032164415999999994,9235.869999999999,26.8,69.48,46.6,0.319,0.07784073599999998,0.0,28.259999999999998,3.15,0.8120000000000002,20.6,-20.3,66.7,79.2,9.729999999999999,-4.660999999999999,82.4
2022-12-02 20:06:00+00:00,5007,0.11,0.15000000000000002,0.0,8651,11380,0.5,643.4,-0.18265794099999996,4581,36.1,0.42000000000000004,9.5,-0.03163277300000001,9234.6,26.8,69.48,46.6,0.321,0.07655411199999998,0.0,28.25,3.16,0.8120000000000002,20.6,-20.4,66.7,79.1,10.073,-4.434,82.4
2022-12-02 20:07:00+00:00,5007,0.1,0.12000000000000001,0.0,8654,11381,0.49,643.7,-0.155052024,4585,36.1,0.42000000000000004,8.81,-0.031109917000000004,9235.04,26.8,69.47,46.6,0.321,-0.023058351999999997,0.0,28.259999999999998,3.16,0.8120000000000002,20.6,-20.2,66.7,79.1,10.151,-4.438,82.4
2022-12-02 20:08:00+00:00,4996,0.13,0.14,0.0,8650,11377,0.47000000000000003,643.1,-0.16478256899999996,4582,36.1,0.4,8.55,-0.030595703999999998,9234.94,26.8,69.45,46.6,0.324,-0.022677223000000003,0.0,28.259999999999998,3.15,0.813,20.7,-20.4,66.7,79.1,9.947999999999999,-4.359,82.4
2022-12-02 20:09:00+00:00,5005,0.09,0.11,0.0,8650,11376,0.45,642.8,-0.18664566699999996,4582,36.1,0.48000000000000004,10.68,-0.03008999,9235.84,26.8,69.47,46.6,0.318,0.07604471499999998,0.0,28.25,3.16,0.8120000000000002,20.6,-20.4,66.7,79.1,10.029,-4.477,82.4
2022-12-02 20:10:00.000001+00:00,5008,0.09,0.14,0.0,8647,11378,0.49,643.1,-0.14668045,4583,36.1,0.38,10.13,-0.041886023,9235.53,26.8,69.46,46.6,0.321,-0.02355933,0.0,28.259999999999998,3.16,0.8120000000000002,20.6,-20.4,66.6,79.1,9.905000000000001,-4.613999999999999,82.4
2022-12-02 20:11:00+00:00,5000,0.11,0.15000000000000002,0.0,8647,11374,0.51,643.0,-0.181136145,4574,36.1,0.44,10.3,-0.041193692000000004,9235.379999999996,26.8,69.48,46.6,0.317,0.075177188,0.0,28.279999999999998,3.16,0.8120000000000002,20.6,-20.4,66.6,79.1,9.574000000000002,-4.649,82.4
2022-12-02 20:11:59.999999+00:00,4998,0.18,0.16,0.0,8652,11374,0.54,642.4,-0.178142159,4575,36.1,0.43000000000000005,10.7,-0.04051280399999999,9234.27,26.8,69.46,46.6,0.317,-0.024412517999999998,0.0,28.259999999999998,3.15,0.811,20.6,-20.4,66.6,79.1,9.403,-4.541,82.4
2022-12-02 20:13:00+00:00,5005,0.17,0.13,0.0,8653,11375,0.53,642.8,-0.17519766,4573,36.1,0.44,10.06,-0.039843171000000004,9235.49,26.8,69.46,46.6,0.32,-0.024009005,0.0,28.279999999999998,3.16,0.811,20.6,-20.3,66.6,79.1,9.469000000000001,-4.512,82.3
2022-12-02 20:13:59.999999+00:00,4995,0.13,0.15000000000000002,0.0,8650,11374,0.53,642.6,-0.172301831,4577,36.1,0.38,9.83,-0.039184606,9234.56,26.8,69.46,46.6,0.32,-0.023612161999999996,0.0,28.25,3.16,0.8120000000000002,20.7,-20.5,66.6,79.1,9.57,-4.397999999999999,82.3
2022-12-02 20:15:00+00:00,4997,0.09,0.13,0.0,8652,11374,0.5,642.8,-0.18174725500000002,4575,36.1,0.43000000000000005,9.99,-0.03853692699999999,9235.49,26.8,69.46,46.6,0.317,0.075125229,0.0,28.259999999999998,3.16,0.811,20.6,-20.3,66.6,79.1,9.575000000000001,-4.355999999999999,82.3
2022-12-02 20:16:00+00:00,4996,0.1,0.19,0.0,8651,11373,0.47000000000000003,642.6,-0.15415639200000003,4573,36.1,0.4,9.8,-0.037899953,9235.16,26.8,69.46,46.6,0.32,0.07388349,0.0,28.25,3.15,0.8120000000000002,20.6,-20.5,66.6,79.0,9.575000000000001,-4.419,82.3
2022-12-02 20:17:00+00:00,5002,0.09,0.16,0.0,8649,11373,0.48000000000000004,642.4,-0.15160835200000003,4576,36.1,0.35,9.83,-0.037273508000000004,9235.11,26.8,69.45,46.6,0.323,0.072662275,0.0,28.259999999999998,3.16,0.8120000000000002,20.6,-20.5,66.6,79.0,9.551,-4.498,82.3
2022-12-02 20:18:00+00:00,5003,0.13,0.19,0.0,8649,11372,0.52,642.5,-0.161395817,4579,36.1,0.37,9.3,-0.036657416,9235.25,26.8,69.46,46.6,0.325,0.071461246,0.0,28.259999999999998,3.16,0.8120000000000002,20.6,-20.5,66.6,79.0,9.411000000000001,-4.59,82.3
2022-12-02 20:19:00+00:00,5003,0.06,0.17,0.0,8641,11365,0.53,641.4,-0.17102150599999996,4569,36.1,0.39,9.65,-0.036051509,9235.61,26.8,69.45,46.6,0.318,0.07028006799999999,0.0,28.25,3.15,0.8120000000000002,20.6,-20.9,66.6,79.0,9.485000000000001,-4.536,82.3
2022-12-02 20:19:59.999999+00:00,5004,0.1,0.2,0.0,8643,11366,0.49,641.4,-0.20507486999999996,4568,36.1,0.42000000000000004,10.8,-0.035455616,9236.77,26.8,69.45,46.5,0.324,-0.029228692999999993,0.0,28.259999999999998,3.16,0.8120000000000002,20.6,-20.9,66.6,78.9,9.387,-4.8,82.3
